Employee Id ,Name,department,Position,gender,age,StartDate,ExitDate,EmployeeStatus,EmployeeType,EmployeeClassificationType,Current Employee Rating,EmployeeStatus_1,recruitment_channel,education,Attrition,Active Employees,Age Group,Rating Group
24531,Patricia Newman,Operations,Workflow Coordinator,m,08-02-1900,23-Jan-21,23-Oct-22,Active,Contract,Part-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
72844,Sally Meadows,Finance,Cost Accountant,f,28-01-1900,08-Feb-20,04-May-20,Active,Part-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
1365,Roger Reed,HR,Employee Relations Executive,m,13-02-1900,04-Jul-23,12-Jul-23,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
8249,Renee Beasley,Finance,Tax Analyst,f,26-01-1900,10-Feb-23,01-May-23,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
76167,Jamie Holloway,Analytics,Product Analyst,m,01-02-1900,28-Dec-18,28-Jan-22,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
18532,Brian Rogers,HR,Employee Relations Executive,m,31-01-1900,05-Jul-19,26-May-21,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
53150,Lori Mason,Technology,Cloud Engineer,f,29-01-1900,09-Jan-20,10-Mar-22,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
60552,Glenda Williams,Operations,Operations Coordinator,m,02-02-1900,19-Sep-21,14-Sep-22,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
44286,Joseph Diaz,Technology,IT Support Specialist,m,06-02-1900,31-Jul-20,05-Apr-21,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
70383,Ashley Orozco,Operations, Inventory Controller,m,09-02-1900,15-Dec-19,25-Jun-21,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
54320,Angelica Vazquez,Technology,Full Stack Developer,f,04-02-1900,11-Nov-21,01-Aug-22,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
51413,Christopher Ponce,Operations, Inventory Controller,m,25-01-1900,15-Feb-19,28-Jul-23,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
49461,Joshua Evans,HR,Payroll Manager,m,12-02-1900,25-Oct-20,18-Apr-22,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
1242,David Garcia,Analytics,Analyst,m,27-01-1900,13-Nov-21,17-Mar-23,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
14401,Ryan Baker,HR,Payroll Executive,f,15-02-1900,07-May-19,27-Nov-19,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
31832,Jennifer Boone,Operations,Quality Assurance Officer,m,03-02-1900,04-Nov-19,29-Dec-21,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
46040,Andrew Ball,Technology,Data Engineer,m,02-02-1900,05-Dec-22,18-Jun-23,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
56753,Terry Stevens,Technology,Back-End Developer,m,30-01-1900,14-Oct-22,02-Mar-23,Active,Full-Time,Part-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
23664,David Vasquez,HR,Employee Relations Executive,f,16-02-1900,25-Nov-18,14-Jun-20,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,45-54,Average Performer
2228,Alexandra Rice,Technology,Product Manager,f,26-01-1900,09-Jul-21,28-Jan-23,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
55229,Regina Goodwin,Technology,Cloud Engineer,m,15-02-1900,27-Aug-18,23-Mar-19,Active,Full-Time,Temporary,3,Active,other,Master's & above,0,1,45-54,Average Performer
30443,Daniel Guerra,Analytics,Jn.Data Analyst,m,10-02-1900,04-Oct-22,05-Mar-23,Active,Contract,Temporary,3,Active,other,Master's & above,0,1,35-44,Average Performer
72514,Ashley Cannon,Technology, Software Engineer,m,03-02-1900,12-Dec-20,28-May-23,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
5079,Deanna Freeman,Operations,Quality Assurance Officer,f,02-02-1900,15-Mar-19,02-Oct-19,Active,Part-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
72357,Kevin Perkins,Operations, Inventory Controller,m,09-02-1900,05-Feb-22,07-Feb-23,Active,Full-Time,Full-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
4294,Mary Morgan,Operations, Inventory Controller,m,01-02-1900,26-Jan-21,06-Aug-21,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
49402,Joseph Jensen,Sales & Marketing,Customer Relationship Executive,m,04-02-1900,25-Apr-21,12-Feb-23,Resigned,Contract,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
69859,Emma Allen,Sales & Marketing, Sales Executive / Representative,f,06-02-1900,25-Jan-21,11-Jun-22,Resigned,Contract,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
3964,Richard Bailey,Sales & Marketing,Regional Sales Manager,m,05-02-1900,24-Jul-20,09-Apr-23,Resigned,Full-Time,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
61412,Stuart White,Sales & Marketing,Marketing Executive,m,04-02-1900,15-Jul-19,01-Jun-21,Resigned,Full-Time,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
10388,John Henderson,Sales & Marketing,Regional Sales Manager,m,26-01-1900,17-Apr-19,17-Aug-21,Resigned,Full-Time,Full-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
61335,Jennifer Cohen,Sales & Marketing,Customer Relationship Executive,f,05-02-1900,29-May-20,05-Mar-21,Resigned,Part-Time,Part-Time,3,Resigned,other,Master's & above,1,0,35-44,Average Performer
54187,Raymond Adams,Sales & Marketing,Regional Sales Manager,m,03-02-1900,25-Oct-20,26-Sep-21,Resigned,Part-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
17629,Dominique Bailey,Sales & Marketing,Content Marketing Manager,m,08-02-1900,19-Apr-22,26-Aug-22,Resigned,Full-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
65300,Daniel Moore,Sales & Marketing, Sales Executive / Representative,m,12-02-1900,06-Jul-21,25-Nov-21,Resigned,Part-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
35156,Matthew Patel,Sales & Marketing,Digital Marketing Specialist,m,27-01-1900,19-Dec-22,10-May-23,Resigned,Full-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
38638,Summer Moreno,Sales & Marketing,Marketing Executive,m,02-02-1900,27-Dec-21,05-Jan-23,Resigned,Full-Time,Temporary,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
35872,Cassandra Smith,Sales & Marketing, Sales Executive / Representative,f,03-02-1900,13-Oct-18,28-May-23,Resigned,Full-Time,Part-Time,3,Resigned,other,Master's & above,1,0,25-34,Average Performer
34158,Justin Young,Sales & Marketing,Customer Relationship Executive,m,05-02-1900,12-Aug-22,20-Oct-22,Resigned,Contract,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
23338,Mark Hernandez,Sales & Marketing,Customer Relationship Executive,m,28-01-1900,08-Sep-19,29-Aug-20,Resigned,Full-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
41645,Miss Haley Duke DVM,Sales & Marketing,Regional Sales Manager,f,18-02-1900,16-Nov-21,26-Aug-22,Resigned,Contract,Part-Time,3,Resigned,other,Master's & above,1,0,45-54,Average Performer
67448,Matthew Baker,Sales & Marketing,Digital Marketing Specialist,m,29-01-1900,06-Dec-21,08-Jan-22,Resigned,Part-Time,Temporary,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
65943,Sean Ellis,Sales & Marketing,Digital Marketing Specialist,m,26-01-1900,22-Nov-18,19-Jul-20,Resigned,Full-Time,Full-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
58255,Holly Nichols,Sales & Marketing,Customer Relationship Executive,m,26-01-1900,20-Dec-18,24-Dec-20,Resigned,Full-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
45619,Cassandra Cox,Sales & Marketing,Customer Relationship Executive,m,15-02-1900,10-Jan-22,11-May-23,Resigned,Full-Time,Temporary,3,Resigned,other,Master's & above,1,0,45-54,Average Performer
7195,Christopher Levy,Sales & Marketing,Customer Relationship Executive,m,04-02-1900,14-Jan-19,06-Aug-21,Resigned,Full-Time,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
77531,Robert Hill,Sales & Marketing, Sales Executive / Representative,m,09-02-1900,11-Apr-22,26-Sep-22,Resigned,Contract,Part-Time,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
5885,Emily Rogers,Sales & Marketing,Digital Marketing Specialist,m,11-02-1900,01-Sep-22,02-Dec-22,Resigned,Contract,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
718,Richard Scott,Sales & Marketing,Regional Sales Manager,m,27-01-1900,28-Dec-18,15-May-23,Resigned,Part-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
3994,Andrea Smith,Sales & Marketing,Product Marketing Manager,m,23-01-1900,15-Feb-23,09-Mar-23,Resigned,Part-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,Under 25,Average Performer
33835,Nancy Gutierrez,Sales & Marketing, Sales Executive / Representative,m,06-02-1900,23-Mar-21,26-Aug-22,Resigned,Part-Time,Part-Time,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
54413,Natalie Shaffer,Sales & Marketing,Customer Relationship Executive,m,13-02-1900,08-Feb-21,15-Jul-22,Resigned,Full-Time,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
1327,Jeffery Williams,Sales & Marketing,Regional Sales Manager,m,09-02-1900,17-Jun-23,27-Jul-23,Resigned,Contract,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
48370,John Bradford,Sales & Marketing,Regional Sales Manager,m,03-02-1900,06-Jan-21,30-Dec-22,Resigned,Full-Time,Temporary,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
42308,Andrea Fowler,Sales & Marketing,Regional Sales Manager,m,06-02-1900,13-Oct-21,21-Jun-23,Resigned,Contract,Full-Time,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
14255,Donald Decker,Sales & Marketing,Product Marketing Manager,m,09-02-1900,29-Jul-23,04-Aug-23,Resigned,Contract,Temporary,3,Resigned,other,Master's & above,1,0,35-44,Average Performer
695,Donald Richardson,Sales & Marketing, Sales Executive / Representative,m,08-02-1900,24-Aug-19,14-Dec-22,Resigned,Part-Time,Temporary,3,Resigned,other,Bachelor's,1,0,35-44,Average Performer
16198,Adrienne Roth,Sales & Marketing,Customer Relationship Executive,m,03-02-1900,27-May-21,24-Aug-21,Resigned,Contract,Full-Time,3,Resigned,other,Master's & above,1,0,25-34,Average Performer
51673,Kristin Baird,Sales & Marketing,Customer Relationship Executive,m,27-01-1900,03-Jan-21,08-Mar-23,Resigned,Part-Time,Full-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
64375,Tina Griffin,Sales & Marketing,Product Marketing Manager,f,31-01-1900,25-Feb-22,28-Apr-23,Resigned,Contract,Temporary,3,Resigned,other,Master's & above,1,0,25-34,Average Performer
47215,Samantha Salas,Sales & Marketing, Sales Executive / Representative,f,31-01-1900,15-Nov-22,26-Jul-23,Resigned,Contract,Full-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
50384,Ryan Cooke,Sales & Marketing,Digital Marketing Specialist,m,29-01-1900,23-Dec-22,25-Dec-22,Resigned,Full-Time,Temporary,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
51685,Connie Elliott,Sales & Marketing, Sales Executive / Representative,m,17-02-1900,16-Oct-19,12-Jan-22,Resigned,Full-Time,Part-Time,3,Resigned,other,Master's & above,1,0,45-54,Average Performer
4313,Jacob Smith,Sales & Marketing,Regional Sales Manager,m,03-02-1900,21-Aug-22,20-Jan-23,Resigned,Full-Time,Full-Time,3,Resigned,other,Bachelor's,1,0,25-34,Average Performer
41742,Miranda Brown,Sales & Marketing,Marketing Executive,m,03-02-1900,13-Oct-18,04-Dec-19,Resigned,Contract,Full-Time,3,Resigned,other,Master's & above,1,0,25-34,Average Performer
69215,Deborah Clark,Sales & Marketing,Marketing Executive,m,02-02-1900,02-Dec-21,25-Apr-22,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
51408,Amber Gutierrez,Sales & Marketing,Regional Sales Manager,f,23-01-1900,15-Sep-20,24-Jun-23,Active,Contract,Full-Time,3,Active,other,Master's & above,0,1,Under 25,Average Performer
21207,Bill Horn,Sales & Marketing,Digital Marketing Specialist,m,30-01-1900,11-Nov-19,29-Sep-20,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
55502,Monica Hubbard,Sales & Marketing, Sales Executive / Representative,m,05-02-1900,28-Aug-20,25-Aug-22,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,35-44,Average Performer
15563,Christopher Sullivan,Sales & Marketing,Digital Marketing Specialist,m,07-02-1900,29-Mar-22,24-Jul-23,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,35-44,Average Performer
17454,Alicia Mendoza,Sales & Marketing, Sales Executive / Representative,m,03-02-1900,21-Sep-21,28-Jan-23,Active,Full-Time,Temporary,3,Active,other,Master's & above,0,1,25-34,Average Performer
9953,Cynthia Goodwin,Sales & Marketing,Regional Sales Manager,f,29-01-1900,30-Aug-21,22-Mar-22,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
59615,David Beard,Sales & Marketing,Content Marketing Manager,f,07-02-1900,19-Jun-23,31-Jul-23,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
59925,Miss Andrea Robertson,Sales & Marketing,Product Marketing Manager,m,30-01-1900,22-Jan-20,26-Oct-22,Active,Full-Time,Full-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
6547,Johnny Parker,Sales & Marketing,Product Marketing Manager,m,29-01-1900,23-Oct-19,09-Jul-22,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
66704,Anthony Foster,Sales & Marketing,Customer Relationship Executive,m,02-02-1900,25-Oct-19,16-Oct-20,Active,Full-Time,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
22778,Melanie Campbell,Sales & Marketing,Marketing Executive,m,03-02-1900,24-May-23,21-Jul-23,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
59511,Leslie Tran,Sales & Marketing,Regional Sales Manager,m,03-02-1900,31-May-19,31-May-22,Active,Full-Time,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
55928,Tami Fuentes,Sales & Marketing,Regional Sales Manager,m,15-02-1900,30-May-23,05-Jul-23,Active,Contract,Part-Time,3,Active,other,Bachelor's,0,1,45-54,Average Performer
10260,Mario Johnson MD,Sales & Marketing,Product Marketing Manager,m,28-01-1900,05-Mar-22,08-Apr-22,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,25-34,Average Performer
59212,Sara Golden,Sales & Marketing,Digital Marketing Specialist,f,10-02-1900,29-Oct-21,02-Aug-22,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
61330,Mitchell Woods,Sales & Marketing,Content Marketing Manager,m,06-02-1900,20-Jan-21,08-Mar-23,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,35-44,Average Performer
77524,Aaron Cochran,Sales & Marketing,Customer Relationship Executive,m,17-02-1900,14-Sep-19,06-Feb-23,Active,Full-Time,Part-Time,3,Active,other,Bachelor's,0,1,45-54,Average Performer
75714,Scott Smith,Sales & Marketing,Marketing Executive,m,01-02-1900,06-Oct-18,12-Dec-19,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
36990,Jason Taylor,Sales & Marketing,Content Marketing Manager,f,04-02-1900,10-Dec-22,11-Feb-23,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,35-44,Average Performer
58054,Mr. John Thomas,Sales & Marketing,Product Marketing Manager,m,04-02-1900,02-Aug-23,02-Aug-23,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,35-44,Average Performer
61900,Patrick Hall,Sales & Marketing,Customer Relationship Executive,m,23-01-1900,01-Mar-20,26-Mar-22,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,Under 25,Average Performer
76994,Daniel Mathis,Sales & Marketing,Marketing Executive,m,27-01-1900,26-Jun-22,15-Jun-23,Active,Part-Time,Temporary,3,Active,other,Master's & above,0,1,25-34,Average Performer
50740,Lee Lucas,Sales & Marketing,Product Marketing Manager,f,06-02-1900,03-Dec-22,24-Dec-22,Active,Full-Time,Part-Time,3,Active,other,Master's & above,0,1,35-44,Average Performer
30249,Anthony Diaz,Sales & Marketing,Digital Marketing Specialist,m,23-02-1900,22-Mar-22,15-May-23,Active,Part-Time,Full-Time,3,Active,other,Master's & above,0,1,45-54,Average Performer
47379,Patricia Robbins,Sales & Marketing,Digital Marketing Specialist,m,03-02-1900,04-Jan-21,04-Mar-23,Active,Full-Time,Full-Time,3,Active,other,Master's & above,0,1,25-34,Average Performer
7125,Kayla Shelton,Sales & Marketing,Marketing Executive,m,28-01-1900,09-Jan-23,14-Mar-23,Active,Contract,Temporary,3,Active,other,Bachelor's,0,1,25-34,Average Performer
38731,Jason Kelly,Sales & Marketing, Sales Executive / Representative,m,01-02-1900,29-Apr-23,07-Jul-23,Active,Contract,Full-Time,3,Active,other,Bachelor's,0,1,25-34,Average Performer
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
